"ecoregionID","Area","PA","KBAoutPA","PAprop","KBAoutPAprop","cou30W20","cou30W20prop","cou30W20Left","cou30W20Leftprop","cou30W40","cou30W40prop","cou30W40Left","cou30W40Leftprop","cou30W60","cou30W60prop","cou30W60Left","cou30W60Leftprop","cou30W80","cou30W80prop","cou30W80Left","cou30W80Leftprop","cou30W0","cou30W0prop","cou30W0Left","cou30W0Leftprop","cou30W100","cou30W100prop","cou30W100Left","cou30W100Leftprop","cou50W20","cou50W20prop","cou50W20Left","cou50W20Leftprop","cou50W40","cou50W40prop","cou50W40Left","cou50W40Leftprop","cou50W60","cou50W60prop","cou50W60Left","cou50W60Leftprop","cou50W80","cou50W80prop","cou50W80Left","cou50W80Leftprop","cou50W0","cou50W0prop","cou50W0Left","cou50W0Leftprop","cou50W100","cou50W100prop","cou50W100Left","cou50W100Leftprop","glo30W20","glo30W20prop","glo30W20Left","glo30W20Leftprop","glo30W40","glo30W40prop","glo30W40Left","glo30W40Leftprop","glo30W60","glo30W60prop","glo30W60Left","glo30W60Leftprop","glo30W80","glo30W80prop","glo30W80Left","glo30W80Leftprop","glo30W0","glo30W0prop","glo30W0Left","glo30W0Leftprop","glo30W100","glo30W100prop","glo30W100Left","glo30W100Leftprop","glo50W20","glo50W20prop","glo50W20Left","glo50W20Leftprop","glo50W40","glo50W40prop","glo50W40Left","glo50W40Leftprop","glo50W60","glo50W60prop","glo50W60Left","glo50W60Leftprop","glo50W80","glo50W80prop","glo50W80Left","glo50W80Leftprop","glo50W0","glo50W0prop","glo50W0Left","glo50W0Leftprop","glo50W100","glo50W100prop","glo50W100Left","glo50W100Leftprop"
10,92775,23675,25,0.255187281056319,0.000269469145782808,39300,0.423605497170574,29775,0.320937752627324,40475,0.436270547022366,28600,0.308272702775532,41225,0.44435462139585,27850,0.300188628402048,41050,0.442468337375371,28025,0.302074912422528,8750,0.0943142010239828,60325,0.650229048773915,41075,0.442737806521153,28000,0.301805443276745,54675,0.589329021827001,14400,0.155214227970897,55075,0.593640528159526,14000,0.150902721638372,55700,0.600377256804096,13375,0.144165992993802,56250,0.606305578011318,12825,0.13823767178658,35250,0.379951495553759,33825,0.364591754244139,56525,0.609269738614929,12550,0.135273511182969,52350,0.5642683912692,16725,0.180274858528698,55325,0.596335219617354,13750,0.148208030180544,56925,0.613581244947453,12150,0.130962004850445,57925,0.624360010778766,11150,0.120183239019132,8850,0.095392077607114,60225,0.649151172190784,58575,0.631366208569119,10500,0.113177041228779,65325,0.704122877930477,3750,0.0404203718674211,65350,0.70439234707626,3725,0.0401509027216383,65425,0.705200754513608,3650,0.0393424952842899,65425,0.705200754513608,3650,0.0393424952842899,12475,0.134465103745621,56600,0.610078146052277,65425,0.705200754513608,3650,0.0393424952842899
11,189300,40475,1150,0.213814051769678,0.00607501320655045,25225,0.133254094030639,122450,0.646856840993133,23875,0.126122556788167,123800,0.653988378235605,21950,0.115953512942419,125725,0.664157422081352,19675,0.103935552033809,128000,0.676175382989963,29325,0.154912836767036,118350,0.625198098256735,17800,0.0940306391970417,129875,0.68608029582673,45450,0.240095087163233,102225,0.540015847860539,34575,0.182646592709984,113100,0.597464342313788,28275,0.149366085578447,119400,0.630744849445325,26675,0.140913893291072,121000,0.639197041732699,114375,0.604199683042789,33300,0.175911251980982,25500,0.134706814580032,122175,0.64540412044374,19600,0.103539355520338,128075,0.676571579503434,18575,0.0981246698362388,129100,0.681986265187533,15775,0.0833333333333333,131900,0.696777601690438,13025,0.0688061278394083,134650,0.711304807184363,64000,0.338087691494982,83675,0.44202324352879,11600,0.0612783940834654,136075,0.718832540940306,47625,0.251584786053883,100050,0.528526148969889,33925,0.179212889593238,113750,0.600898045430533,29375,0.155176967776017,118300,0.624933967247755,28150,0.148705758055996,119525,0.631405176967776,113675,0.600501848917063,34000,0.179609086106709,26850,0.141838351822504,120825,0.638272583201268
12,68075,5025,19150,0.0738156445097319,0.281307381564451,7550,0.110907087770841,36350,0.533969886154976,7750,0.113845023870731,36150,0.531031950055086,7900,0.116048475945648,36000,0.528828497980169,7475,0.109805361733382,36425,0.535071612192435,7525,0.110539845758355,36375,0.534337128167462,7375,0.108336393683437,36525,0.53654058024238,20425,0.300036724201249,23475,0.344840249724569,19150,0.281307381564451,24750,0.363569592361366,19050,0.279838413514506,24850,0.365038560411311,18975,0.278736687477047,24925,0.36614028644877,17950,0.263679764965112,25950,0.381197208960705,19225,0.28240910760191,24675,0.362467866323907,10525,0.154608887256702,33375,0.490268086669115,10775,0.158281307381564,33125,0.486595666544253,11075,0.162688211531399,32825,0.482188762394418,11200,0.16452442159383,32700,0.480352552331987,12875,0.189129636430408,31025,0.455747337495409,10725,0.157546823356592,33175,0.487330150569225,29025,0.426367976496511,14875,0.218508997429306,29375,0.431509364671318,14525,0.213367609254499,29550,0.434080058758722,14350,0.210796915167095,29625,0.435181784796181,14275,0.209695189129636,15675,0.230260741828865,28225,0.414616232096952,29550,0.434080058758722,14350,0.210796915167095
13,100,0,25,0,0.25,0,0,75,0.75,0,0,75,0.75,0,0,75,0.75,0,0,75,0.75,75,0.75,0,0,0,0,75,0.75,75,0.75,0,0,75,0.75,0,0,75,0.75,0,0,75,0.75,0,0,75,0.75,0,0,75,0.75,0,0,0,0,75,0.75,0,0,75,0.75,0,0,75,0.75,0,0,75,0.75,75,0.75,0,0,0,0,75,0.75,75,0.75,0,0,0,0,75,0.75,0,0,75,0.75,0,0,75,0.75,75,0.75,0,0,0,0,75,0.75
14,30925,10775,300,0.348423605497171,0.00970088924818108,3275,0.105901374292643,16575,0.535974130962005,3250,0.105092966855295,16600,0.536782538399353,3175,0.10266774454325,16675,0.539207760711399,3125,0.101050929668553,16725,0.540824575586095,3325,0.10751818916734,16525,0.534357316087308,3000,0.0970088924818108,16850,0.544866612772837,6450,0.208569118835893,13400,0.433306386418755,6450,0.208569118835893,13400,0.433306386418755,6500,0.21018593371059,13350,0.431689571544058,6650,0.215036378334681,13200,0.426839126919968,5950,0.192400970088925,13900,0.449474535165723,6825,0.22069523039612,13025,0.421180274858529,4350,0.140662894098626,15500,0.501212611156023,4550,0.147130153597413,15300,0.494745351657235,4600,0.14874696847211,15250,0.493128536782538,4450,0.143896523848019,15400,0.497978981406629,4825,0.156022635408246,15025,0.485852869846403,4725,0.152789005658852,15125,0.489086499595796,16325,0.527890056588521,3525,0.113985448666128,16375,0.529506871463218,3475,0.112368633791431,16475,0.532740501212611,3375,0.109135004042037,16500,0.53354890864996,3350,0.108326596604689,5825,0.188358932902183,14025,0.453516572352466,16500,0.53354890864996,3350,0.108326596604689
15,2075,475,575,0.228915662650602,0.27710843373494,725,0.349397590361446,300,0.144578313253012,750,0.36144578313253,275,0.132530120481928,775,0.373493975903614,250,0.120481927710843,775,0.373493975903614,250,0.120481927710843,750,0.36144578313253,275,0.132530120481928,775,0.373493975903614,250,0.120481927710843,1000,0.481927710843373,25,0.0120481927710844,1000,0.481927710843373,25,0.0120481927710844,1000,0.481927710843373,25,0.0120481927710844,1000,0.481927710843373,25,0.0120481927710844,1025,0.493975903614458,0,5.55111512312578e-17,1000,0.481927710843373,25,0.0120481927710844,900,0.433734939759036,125,0.0602409638554217,825,0.397590361445783,200,0.0963855421686747,750,0.36144578313253,275,0.132530120481928,700,0.337349397590361,325,0.156626506024096,1025,0.493975903614458,0,5.55111512312578e-17,700,0.337349397590361,325,0.156626506024096,1000,0.481927710843373,25,0.0120481927710844,1000,0.481927710843373,25,0.0120481927710844,1000,0.481927710843373,25,0.0120481927710844,1000,0.481927710843373,25,0.0120481927710844,1025,0.493975903614458,0,5.55111512312578e-17,975,0.469879518072289,50,0.0240963855421687
16,11000,225,4250,0.0204545454545455,0.386363636363636,3400,0.309090909090909,3125,0.284090909090909,3250,0.295454545454545,3275,0.297727272727273,3200,0.290909090909091,3325,0.302272727272727,3175,0.288636363636364,3350,0.304545454545455,3450,0.313636363636364,3075,0.279545454545454,3200,0.290909090909091,3325,0.302272727272727,3975,0.361363636363636,2550,0.231818181818182,4000,0.363636363636364,2525,0.229545454545454,4000,0.363636363636364,2525,0.229545454545454,4000,0.363636363636364,2525,0.229545454545454,3850,0.35,2675,0.243181818181818,4000,0.363636363636364,2525,0.229545454545454,3250,0.295454545454545,3275,0.297727272727273,3250,0.295454545454545,3275,0.297727272727273,3275,0.297727272727273,3250,0.295454545454545,3200,0.290909090909091,3325,0.302272727272727,3425,0.311363636363636,3100,0.281818181818182,3150,0.286363636363636,3375,0.306818181818182,3875,0.352272727272727,2650,0.240909090909091,3950,0.359090909090909,2575,0.234090909090909,3950,0.359090909090909,2575,0.234090909090909,3925,0.356818181818182,2600,0.236363636363636,3850,0.35,2675,0.243181818181818,3925,0.356818181818182,2600,0.236363636363636
17,112300,12125,20575,0.107969723953695,0.183214603739982,28000,0.2493321460374,51600,0.459483526268923,27950,0.248886910062333,51650,0.459928762243989,27875,0.248219056099733,51725,0.46059661620659,27925,0.2486642920748,51675,0.460151380231523,28225,0.2513357079252,51375,0.457479964381122,27975,0.249109528049866,51625,0.459706144256456,54050,0.481300089047195,25550,0.227515583259127,53200,0.47373107747106,26400,0.235084594835263,52750,0.469723953695459,26850,0.239091718610864,52100,0.46393588601959,27500,0.244879786286732,52375,0.466384683882458,27225,0.242430988423865,51800,0.46126447016919,27800,0.247551202137133,44800,0.39893143365984,34800,0.309884238646483,43650,0.388691006233304,35950,0.320124666073019,42950,0.382457702582369,36650,0.326357969723954,42125,0.375111308993767,37475,0.333704363312556,52750,0.469723953695459,26850,0.239091718610864,41025,0.365316117542297,38575,0.343499554764025,60675,0.540293855743544,18925,0.168521816562778,59375,0.528717720391808,20225,0.180097951914515,58875,0.52426536064114,20725,0.184550311665183,58650,0.522261798753339,20950,0.186553873552983,65850,0.586375779162956,13750,0.122439893143366,58100,0.517364203027605,21500,0.191451469278718
18,199775,14775,11000,0.0739582029783507,0.0550619446877737,18450,0.0923538981354023,155550,0.778625954198473,18425,0.092228757352021,155575,0.778751094981855,18475,0.0924790389187836,155525,0.778500813415092,18450,0.0923538981354023,155550,0.778625954198473,18350,0.0918533350018771,155650,0.779126517331999,18450,0.0923538981354023,155550,0.778625954198473,58700,0.293830559379302,115300,0.577149292954574,61300,0.306845200850957,112700,0.564134651482918,62825,0.314478788637217,111175,0.556501063696659,63825,0.319484419972469,110175,0.551495432361407,48225,0.241396571142535,125775,0.62958328119134,64650,0.323614065824052,109350,0.547365786509824,40000,0.200225253410086,134000,0.670754598923789,33075,0.165561256413465,140925,0.70541859592041,32375,0.162057314478789,141625,0.708922537855087,31725,0.158803654110875,142275,0.712176198223001,48875,0.244650231510449,125125,0.626329620823426,30325,0.151795770241522,143675,0.719184082092354,110575,0.553497684895507,63425,0.317482167438368,115475,0.578025278438243,58525,0.292954573895633,117600,0.588662245025654,56400,0.282317607308222,119175,0.596546114378676,54825,0.2744337379552,58675,0.29370541859592,115325,0.577274433737955,120525,0.603303716681266,53475,0.267676135652609
19,30275,4775,4775,0.157720891824938,0.157720891824938,6300,0.208092485549133,14425,0.476465730800991,6275,0.207266721717589,14450,0.477291494632535,6275,0.207266721717589,14450,0.477291494632535,6225,0.2056151940545,14500,0.478943022295623,6275,0.207266721717589,14450,0.477291494632535,6200,0.204789430222956,14525,0.479768786127168,10000,0.330305532617671,10725,0.354252683732452,9400,0.310487200660611,11325,0.374071015689513,8875,0.293146160198183,11850,0.391412056151941,8650,0.285714285714286,12075,0.398843930635838,9575,0.31626754748142,11150,0.368290668868703,7975,0.263418662262593,12750,0.421139554087531,6375,0.210569777043765,14350,0.473988439306358,6225,0.2056151940545,14500,0.478943022295623,5675,0.187448389760528,15050,0.497109826589595,5700,0.188274153592073,15025,0.496284062758051,8925,0.294797687861272,11800,0.389760528488852,5725,0.189099917423617,15000,0.495458298926507,12275,0.405450041288192,8450,0.279108175061932,11700,0.386457473162675,9025,0.298100743187448,11575,0.382328654004955,9150,0.302229562345169,11650,0.384805945499587,9075,0.299752270850537,10350,0.34186622625929,10375,0.342691990090834,11725,0.38728323699422,9000,0.297274979355904
20,4150,1675,450,0.403614457831325,0.108433734939759,925,0.22289156626506,1100,0.265060240963855,925,0.22289156626506,1100,0.265060240963855,925,0.22289156626506,1100,0.265060240963855,925,0.22289156626506,1100,0.265060240963855,925,0.22289156626506,1100,0.265060240963855,925,0.22289156626506,1100,0.265060240963855,1300,0.313253012048193,725,0.174698795180723,1300,0.313253012048193,725,0.174698795180723,1300,0.313253012048193,725,0.174698795180723,1300,0.313253012048193,725,0.174698795180723,1300,0.313253012048193,725,0.174698795180723,1300,0.313253012048193,725,0.174698795180723,1925,0.463855421686747,100,0.0240963855421686,1925,0.463855421686747,100,0.0240963855421686,1900,0.457831325301205,125,0.0301204819277108,1925,0.463855421686747,100,0.0240963855421686,1975,0.475903614457831,50,0.0120481927710843,1925,0.463855421686747,100,0.0240963855421686,1975,0.475903614457831,50,0.0120481927710843,1950,0.469879518072289,75,0.0180722891566265,1950,0.469879518072289,75,0.0180722891566265,1925,0.463855421686747,100,0.0240963855421686,1975,0.475903614457831,50,0.0120481927710843,1925,0.463855421686747,100,0.0240963855421686
21,1150,725,225,0.630434782608696,0.195652173913043,150,0.130434782608696,50,0.0434782608695652,150,0.130434782608696,50,0.0434782608695652,200,0.173913043478261,0,-2.77555756156289e-17,200,0.173913043478261,0,-2.77555756156289e-17,200,0.173913043478261,0,-2.77555756156289e-17,175,0.152173913043478,25,0.0217391304347826,150,0.130434782608696,50,0.0434782608695652,150,0.130434782608696,50,0.0434782608695652,150,0.130434782608696,50,0.0434782608695652,150,0.130434782608696,50,0.0434782608695652,200,0.173913043478261,0,-2.77555756156289e-17,175,0.152173913043478,25,0.0217391304347826,150,0.130434782608696,50,0.0434782608695652,150,0.130434782608696,50,0.0434782608695652,150,0.130434782608696,50,0.0434782608695652,150,0.130434782608696,50,0.0434782608695652,200,0.173913043478261,0,-2.77555756156289e-17,150,0.130434782608696,50,0.0434782608695652,175,0.152173913043478,25,0.0217391304347826,150,0.130434782608696,50,0.0434782608695652,150,0.130434782608696,50,0.0434782608695652,150,0.130434782608696,50,0.0434782608695652,200,0.173913043478261,0,-2.77555756156289e-17,150,0.130434782608696,50,0.0434782608695652
22,14400,1075,75,0.0746527777777778,0.00520833333333333,9525,0.661458333333333,3725,0.258680555555555,9125,0.633680555555556,4125,0.286458333333333,8900,0.618055555555556,4350,0.302083333333333,8700,0.604166666666667,4550,0.315972222222222,9575,0.664930555555556,3675,0.255208333333333,8700,0.604166666666667,4550,0.315972222222222,12325,0.855902777777778,925,0.064236111111111,11975,0.831597222222222,1275,0.0885416666666666,11775,0.817708333333333,1475,0.102430555555555,11750,0.815972222222222,1500,0.104166666666667,6400,0.444444444444444,6850,0.475694444444444,11650,0.809027777777778,1600,0.111111111111111,6500,0.451388888888889,6750,0.46875,6050,0.420138888888889,7200,0.5,6275,0.435763888888889,6975,0.484375,6300,0.4375,6950,0.482638888888889,7875,0.546875,5375,0.373263888888889,6425,0.446180555555556,6825,0.473958333333333,9850,0.684027777777778,3400,0.236111111111111,9900,0.6875,3350,0.232638888888889,9925,0.689236111111111,3325,0.230902777777778,9950,0.690972222222222,3300,0.229166666666667,5850,0.40625,7400,0.513888888888889,9950,0.690972222222222,3300,0.229166666666667
23,67475,11400,150,0.168951463505002,0.00222304557243423,15950,0.23638384586884,39975,0.592441645053724,15550,0.230455724342349,40375,0.598369766580215,15375,0.227862171174509,40550,0.600963319748055,14100,0.208966283808818,41825,0.619859207113746,20750,0.307521304186736,35175,0.521304186735828,13775,0.204149685068544,42150,0.62467580585402,37025,0.54872174879585,18900,0.280103742126714,36525,0.541311596887736,19400,0.287513894034828,36325,0.538347536124491,19600,0.290477954798073,36275,0.537606520933679,19650,0.291218969988885,22175,0.328640237124861,33750,0.500185253797703,36225,0.536865505742868,19700,0.291959985179696,12325,0.182660244535013,43600,0.646165246387551,9800,0.145238977399037,46125,0.683586513523527,6225,0.0922563912560208,49700,0.736569099666543,5800,0.0859577621341237,50125,0.74286772878844,12475,0.184883290107447,43450,0.643942200815117,5600,0.0829937013708781,50325,0.745831789551686,20650,0.306039273805113,35275,0.522786217117451,20900,0.30974434975917,35025,0.519081141163394,20825,0.308632826972953,35100,0.520192663949611,20925,0.310114857354576,35000,0.518710633567988,13125,0.194516487587996,42800,0.634309003334568,21000,0.311226380140793,34925,0.517599110781771
24,515575,55750,3725,0.108131697619163,0.00722494302477816,77050,0.149444794646754,379050,0.735198564709305,95525,0.185278572467633,360575,0.699364786888426,106700,0.206953401541968,349400,0.677689957814091,113925,0.220966881637007,342175,0.663676477719052,71450,0.138583135334335,384650,0.746060224021723,118100,0.229064636570819,338000,0.65557872278524,297025,0.57610434951268,159075,0.308539009843379,303250,0.588178247587645,152850,0.296465111768414,305975,0.593463608592348,150125,0.29117975076371,308825,0.598991417349561,147275,0.285651942006498,163000,0.316151869272172,293100,0.568491490083887,311025,0.603258497793725,145075,0.281384861562333,269300,0.52232943800611,186800,0.362313921349949,295875,0.573873830189594,160225,0.310769529166465,308150,0.597682199486011,147950,0.286961159870048,315525,0.611986616884062,140575,0.272656742471997,67050,0.130048974446007,389050,0.754594384910052,320550,0.621733016534937,135550,0.262910342821122,423775,0.821946370557145,32325,0.0626969887989138,423175,0.8207826213451,32925,0.0638607380109586,423075,0.820588663143093,33025,0.0640546962129661,423125,0.820685642244096,32975,0.0639577171119624,82875,0.160742859913689,373225,0.72390049944237,423125,0.820685642244096,32975,0.0639577171119624
25,144475,18950,12475,0.131164561342793,0.0863471188786987,31450,0.217684720539886,81600,0.564803599238623,32525,0.225125454230836,80525,0.557362865547673,32075,0.22201072849974,80975,0.560477591278768,32300,0.223568091365288,80750,0.55892022841322,32200,0.222875930091711,80850,0.559612389686797,31600,0.218722962450251,81450,0.563765357328257,54000,0.373767087731441,59050,0.408721232047067,54025,0.373940128049836,59025,0.408548191728673,52375,0.362519467035819,60675,0.419968852742689,50400,0.348849281882679,62650,0.43363903789583,52975,0.36667243467728,60075,0.415815885101229,50050,0.34642671742516,63000,0.436061602353348,40775,0.282228759300917,72275,0.500259560477591,38825,0.268731614466171,74225,0.513756705312338,37275,0.258003114725731,75775,0.524485205052777,37450,0.25921439695449,75600,0.523273922824018,43125,0.298494549229971,69925,0.483993770548538,36525,0.252811905173906,76525,0.529676414604603,71475,0.494722270288977,41575,0.287766049489531,71400,0.494203149333795,41650,0.288285170444714,71350,0.493857068697006,41700,0.288631251081502,71400,0.494203149333795,41650,0.288285170444714,60250,0.417027167329988,52800,0.365461152448521,71500,0.494895310607372,41550,0.287593009171137
26,435025,87700,14775,0.201597609332797,0.0339635653123384,61350,0.14102637779438,271200,0.623412447560485,69550,0.159875869202919,263000,0.604562956151945,75600,0.173783115912879,256950,0.590655709441986,77175,0.177403597494397,255375,0.587035227860468,40450,0.0929831618872479,292100,0.671455663467617,78425,0.180276995574967,254125,0.584161829779898,190550,0.438020803402103,142000,0.326418021952761,193025,0.443710131601632,139525,0.320728693753233,193975,0.445893914142865,138575,0.318544911211999,195775,0.450031607378886,136775,0.314407217975978,77775,0.178782828573071,254775,0.585655996781794,197425,0.453824492845239,135125,0.310614332509626,259075,0.595540486178955,73475,0.168898339175909,277400,0.637664502040113,55150,0.126774323314752,284400,0.653755531291305,48150,0.11068329406356,288175,0.662433193494627,44375,0.102005631860238,43925,0.100971208551233,288625,0.663467616803632,290400,0.667547842078042,42150,0.0968909832768232,324075,0.7449571863686,8475,0.0194816389862652,324300,0.745474398023102,8250,0.0189644273317626,324725,0.746451353370496,7825,0.0179874719843688,324850,0.746738693178553,7700,0.0177001321763118,50675,0.116487558186311,281875,0.647951267168554,324925,0.746911097063387,7625,0.0175277282914775
27,900,225,200,0.25,0.222222222222222,25,0.0277777777777778,450,0.5,25,0.0277777777777778,450,0.5,25,0.0277777777777778,450,0.5,25,0.0277777777777778,450,0.5,25,0.0277777777777778,450,0.5,25,0.0277777777777778,450,0.5,100,0.111111111111111,375,0.416666666666667,100,0.111111111111111,375,0.416666666666667,100,0.111111111111111,375,0.416666666666667,100,0.111111111111111,375,0.416666666666667,100,0.111111111111111,375,0.416666666666667,100,0.111111111111111,375,0.416666666666667,475,0.527777777777778,0,0,475,0.527777777777778,0,0,475,0.527777777777778,0,0,475,0.527777777777778,0,0,475,0.527777777777778,0,0,475,0.527777777777778,0,0,475,0.527777777777778,0,0,475,0.527777777777778,0,0,475,0.527777777777778,0,0,475,0.527777777777778,0,0,475,0.527777777777778,0,0,475,0.527777777777778,0,0
28,148575,13450,15900,0.0905266700319704,0.107016658253407,2150,0.0144708059902406,117075,0.787985865724382,2150,0.0144708059902406,117075,0.787985865724382,2150,0.0144708059902406,117075,0.787985865724382,2125,0.0143025408043076,117100,0.788154130910315,2125,0.0143025408043076,117100,0.788154130910315,2175,0.0146390711761737,117050,0.787817600538449,39625,0.266700319703853,79600,0.535756352010769,39575,0.266363789331987,79650,0.536092882382635,39550,0.266195524146054,79675,0.536261147568568,39650,0.266868584889786,79575,0.535588086824836,37650,0.253407370015144,81575,0.549049301699478,39600,0.26653205451792,79625,0.535924617196702,23450,0.157832744405183,95775,0.64462392730944,23275,0.156654888103651,95950,0.645801783610971,21050,0.141679286555612,98175,0.660777385159011,19075,0.128386336866902,100150,0.67407033484772,22325,0.150260811038196,96900,0.652195860676426,17600,0.118458690896853,101625,0.683997980817769,80800,0.543833080935554,38425,0.258623590779068,81825,0.550731953558809,37400,0.251724718155814,82425,0.554770318021201,36800,0.247686353693421,82725,0.556789500252398,36500,0.245667171462224,27850,0.187447417129396,91375,0.615009254585226,82900,0.557967356553929,36325,0.244489315160693
29,129000,76000,9150,0.589147286821705,0.0709302325581395,15425,0.119573643410853,28425,0.220348837209302,15950,0.123643410852713,27900,0.216279069767442,16175,0.125387596899225,27675,0.21453488372093,16275,0.126162790697674,27575,0.213759689922481,4650,0.036046511627907,39200,0.303875968992248,16350,0.126744186046512,27500,0.213178294573643,21775,0.168798449612403,22075,0.171124031007752,22425,0.173837209302326,21425,0.166085271317829,22650,0.175581395348837,21200,0.164341085271318,23050,0.178682170542636,20800,0.161240310077519,19775,0.153294573643411,24075,0.186627906976744,23400,0.181395348837209,20450,0.158527131782946,24600,0.190697674418605,19250,0.14922480620155,27250,0.211240310077519,16600,0.128682170542636,28650,0.222093023255814,15200,0.117829457364341,29375,0.227713178294574,14475,0.112209302325581,2075,0.0160852713178295,41775,0.323837209302326,29850,0.231395348837209,14000,0.108527131782946,38825,0.300968992248062,5025,0.038953488372093,39025,0.302519379844961,4825,0.0374031007751938,39125,0.303294573643411,4725,0.0366279069767442,39175,0.303682170542636,4675,0.0362403100775194,11025,0.0854651162790698,32825,0.254457364341085,39175,0.303682170542636,4675,0.0362403100775194
30,205650,25300,28175,0.12302455628495,0.137004619499149,13425,0.0652808169219548,138750,0.674690007293946,12875,0.062606370046195,139300,0.677364454169706,12350,0.0600534889375152,139825,0.679917335278386,12150,0.0590809628008753,140025,0.680889861415026,15450,0.075127644055434,136725,0.664843180160467,11750,0.0571359105275954,140425,0.682834913688305,44550,0.216630196936543,107625,0.523340627279358,44250,0.215171407731583,107925,0.524799416484318,44250,0.215171407731583,107925,0.524799416484318,43775,0.212861658157063,108400,0.527109166058838,54775,0.266350595672259,97400,0.473620228543642,43500,0.211524434719183,108675,0.528446389496718,22625,0.110017019207391,129550,0.62995380500851,24725,0.12022854364211,127450,0.61974228057379,25650,0.12472647702407,126525,0.615244347191831,25375,0.12338925358619,126800,0.616581570629711,34675,0.168611718939947,117500,0.571359105275954,24750,0.12035010940919,127425,0.619620714806711,49950,0.242888402625821,102225,0.49708242159008,49450,0.240457087284221,102725,0.49951373693168,49150,0.238998298079261,103025,0.50097252613664,49100,0.238755166545101,103075,0.5012156576708,50425,0.24519815220034,101750,0.494772672015561,48700,0.236810114271821,103475,0.50316070994408
31,3550,50,525,0.0140845070422535,0.147887323943662,500,0.140845070422535,2475,0.697183098591549,500,0.140845070422535,2475,0.697183098591549,500,0.140845070422535,2475,0.697183098591549,500,0.140845070422535,2475,0.697183098591549,500,0.140845070422535,2475,0.697183098591549,500,0.140845070422535,2475,0.697183098591549,1325,0.373239436619718,1650,0.464788732394366,1325,0.373239436619718,1650,0.464788732394366,1325,0.373239436619718,1650,0.464788732394366,1325,0.373239436619718,1650,0.464788732394366,1325,0.373239436619718,1650,0.464788732394366,1325,0.373239436619718,1650,0.464788732394366,2975,0.838028169014085,0,0,2975,0.838028169014085,0,0,2975,0.838028169014085,0,0,2975,0.838028169014085,0,0,2975,0.838028169014085,0,0,2975,0.838028169014085,0,0,2975,0.838028169014085,0,0,2975,0.838028169014085,0,0,2975,0.838028169014085,0,0,2975,0.838028169014085,0,0,2975,0.838028169014085,0,0,2975,0.838028169014085,0,0
32,150975,6950,18400,0.0460341116078821,0.12187448253022,17500,0.115913230667329,108125,0.716178175194569,17550,0.116244411326379,108075,0.715846994535519,17550,0.116244411326379,108075,0.715846994535519,17575,0.116410001655903,108050,0.715681404205994,17325,0.114754098360656,108300,0.717337307501242,17550,0.116244411326379,108075,0.715846994535519,42950,0.28448418612353,82675,0.547607219738367,44800,0.296737870508362,80825,0.535353535353535,45375,0.300546448087432,80250,0.531544957774466,45375,0.300546448087432,80250,0.531544957774466,40325,0.267097201523431,85300,0.564994204338467,45050,0.29839377380361,80575,0.533697632058288,31925,0.211458850803113,93700,0.620632555058785,28500,0.188772975658222,97125,0.643318430203676,27125,0.17966550753436,98500,0.652425898327538,26300,0.174201026660043,99325,0.657890379201855,40600,0.268918695148203,85025,0.563172710713694,25450,0.168570955456201,100175,0.663520450405696,61975,0.410498426891869,63650,0.421592978970028,63025,0.417453220731909,62600,0.414638185129988,63850,0.422917701606226,61775,0.409173704255671,64350,0.426229508196721,61275,0.405861897665176,45825,0.303527074018877,79800,0.52856433184302,64275,0.425732737208147,61350,0.406358668653751
33,31625,6925,250,0.21897233201581,0.00790513833992095,6675,0.211067193675889,17775,0.562055335968379,7925,0.250592885375494,16525,0.522529644268775,8475,0.26798418972332,15975,0.505138339920949,8850,0.279841897233202,15600,0.493280632411067,1225,0.0387351778656126,23225,0.734387351778656,9175,0.290118577075099,15275,0.48300395256917,15400,0.48695652173913,9050,0.286166007905138,15450,0.488537549407115,9000,0.284584980237154,15500,0.490118577075099,8950,0.28300395256917,15550,0.491699604743083,8900,0.281422924901186,10200,0.322529644268775,14250,0.450592885375494,15575,0.492490118577075,8875,0.280632411067194,1275,0.0403162055335968,23175,0.732806324110672,2225,0.0703557312252964,22225,0.702766798418972,3500,0.110671936758893,20950,0.662450592885375,4575,0.144664031620553,19875,0.628458498023715,1050,0.033201581027668,23400,0.739920948616601,5300,0.167588932806324,19150,0.605533596837945,23950,0.757312252964427,500,0.0158102766798419,23975,0.758102766798419,475,0.0150197628458498,24000,0.758893280632411,450,0.0142292490118577,24000,0.758893280632411,450,0.0142292490118577,1375,0.0434782608695652,23075,0.729644268774704,24000,0.758893280632411,450,0.0142292490118577
