"filename","id_no","seasonal","binomial","category"
"58765_1",58765,1,"Strongylopus fasciatus","LC"
"58766_1",58766,1,"Strongylopus fuelleborni","LC"
"58767_1",58767,1,"Strongylopus grayii","LC"
"58768_1",58768,1,"Amietia hymenopus","NT"
"58769_1",58769,1,"Strongylopus kitumbeine","VU"
"58770_1",58770,1,"Strongylopus merumontanus","LC"
"58771_1",58771,1,"Strongylopus rhodesianus","VU"
"58772_1",58772,1,"Strongylopus springbokensis","LC"
"58773_1",58773,1,"Strongylopus wageri","LC"
"58775_1",58775,1,"Tomopterna damarensis","DD"
"58776_1",58776,1,"Tomopterna delalandii","LC"
"58777_1",58777,1,"Tomopterna krugerensis","LC"
"58778_1",58778,1,"Tomopterna marmorata","LC"
"58779_1",58779,1,"Tomopterna natalensis","LC"
"58780_1",58780,1,"Tomopterna tandyi","LC"
"58781_1",58781,1,"Tomopterna tuberculosa","LC"
"58782_1",58782,1,"Buergeria buergeri","LC"
"58784_1",58784,1,"Buergeria oxycephala","VU"
"58785_1",58785,1,"Buergeria robusta","LC"
"58786_1",58786,1,"Chirixalus cherrapunjiae","DD"
"58787_1",58787,1,"Chirixalus doriae","LC"
"58788_1",58788,1,"Chirixalus dudhwaensis","DD"
"58789_1",58789,1,"Rohanixalus hansenae","LC"
"58791_1",58791,1,"Chirixalus nongkhorensis","LC"
"58792_1",58792,1,"Feihyla palpebralis","NT"
"58793_1",58793,1,"Rohanixalus punctatus","DD"
"58794_1",58794,1,"Liuixalus romeri","EN"
"58795_1",58795,1,"Rohanixalus shyamrupus","DD"
"58796_1",58796,1,"Chirixalus simus","LC"
"58797_1",58797,1,"Rohanixalus vittatus","LC"
"58798_1",58798,1,"Chiromantis kelleri","LC"
"58799_1",58799,1,"Chiromantis petersii","LC"
"58800_1",58800,1,"Chiromantis rufescens","LC"
"58801_1",58801,1,"Chiromantis xerampelina","LC"
"58803_1",58803,1,"Kurixalus idiootocus","LC"
"58804_1",58804,1,"Nyctixalus margaritifer","LC"
"58805_1",58805,1,"Theloderma moloch","VU"
"58806_1",58806,1,"Nyctixalus pictus","NT"
"58807_1",58807,1,"Philautus abditus","LC"
"58809_1",58809,1,"Philautus acutirostris","LC"
"58810_1",58810,1,"Philautus acutus","LC"
"58812_1",58812,1,"Theloderma albopunctatum","DD"
"58813_1",58813,1,"Pseudophilautus alto","EN"
"58814_1",58814,1,"Philautus amoenus","LC"
"58815_1",58815,1,"Raorchestes andersoni","LC"
"58816_1",58816,1,"Raorchestes annandalii","LC"
"58818_1",58818,1,"Philautus aurantium","VU"
"58819_1",58819,1,"Pseudophilautus auratus","EN"
"58820_1",58820,1,"Philautus aurifasciatus","LC"
"58821_1",58821,1,"Kurixalus banaensis","DD"
"58822_1",58822,1,"Raorchestes beddomii","NT"
"58823_1",58823,1,"Raorchestes bombayensis","VU"
"58824_1",58824,1,"Philautus bunitus","LC"
"58825_1",58825,1,"Pseudophilautus caeruleus","EN"
"58826_1",58826,1,"Philautus cardamonus","EN"
"58828_1",58828,1,"Pseudophilautus cavirostris","VU"
"58829_1",58829,1,"Raorchestes chalazodes","CR"
"58830_1",58830,1,"Raorchestes charius","EN"
"58832_1",58832,1,"Philautus cornutus","EN"
"58833_1",58833,1,"Pseudophilautus cuspis","EN"
"58834_1",58834,1,"Pseudophilautus decoris","CR"
"58836_1",58836,1,"Philautus disgregus","NT"
"58838_1",58838,1,"Philautus erythrophthalmus","EN"
"58841_1",58841,1,"Pseudophilautus femoralis","EN"
"58842_1",58842,1,"Pseudophilautus fergusonianus","LC"
"58844_1",58844,1,"Pseudophilautus folicola","VU"
"58845_1",58845,1,"Pseudophilautus fulvus","EN"
"58846_1",58846,1,"Philautus garo","VU"
"58847_1",58847,1,"Raorchestes glandulosus","VU"
"58848_1",58848,1,"Gracixalus gracilipes","LC"
"58849_1",58849,1,"Raorchestes griet","CR"
"58850_1",58850,1,"Raorchestes gryllus","VU"
"58851_1",58851,1,"Philautus gunungensis","LC"
"58854_1",58854,1,"Philautus hosii","LC"
"58855_1",58855,1,"Pseudophilautus hypomelas","EN"
"58856_1",58856,1,"Philautus ingeri","VU"
"58858_1",58858,1,"Philautus jerdonii","DD"
"58859_1",58859,1,"Gracixalus jinxiuensis","VU"
"58860_1",58860,1,"Philautus kempiae","DD"
"58861_1",58861,1,"Philautus kerangae","VU"
"58863_1",58863,1,"Pseudophilautus limbus","EN"
"58864_1",58864,1,"Raorchestes longchuanensis","LC"
"58866_1",58866,1,"Pseudophilautus lunatus","CR"
"58867_1",58867,1,"Raorchestes luteolus","DD"
"58868_1",58868,1,"Pseudophilautus macropus","EN"
"58870_1",58870,1,"Philautus maosonensis","DD"
"58871_1",58871,1,"Gracixalus medogensis","DD"
"58872_1",58872,1,"Raorchestes menglaensis","LC"
"58873_1",58873,1,"Philautus microdiscus","DD"
"58874_1",58874,1,"Pseudophilautus microtympanum","EN"
"58876_1",58876,1,"Philautus namdaphaensis","DD"
"58879_1",58879,1,"Pseudophilautus nemus","EN"
"58880_1",58880,1,"Liuixalus ocellatus","VU"
"58881_1",58881,1,"Pseudophilautus ocularis","CR"
"58882_1",58882,1,"Kurixalus odontotarsus","LC"
"58884_1",58884,1,"Philautus pallidipes","LC"
"58886_1",58886,1,"Raorchestes parvulus","LC"
"58887_1",58887,1,"Philautus petersi","LC"
"58889_1",58889,1,"Pseudophilautus popularis","VU"
"58891_1",58891,1,"Philautus refugii","VU"
"58892_1",58892,1,"Pseudophilautus regius","LC"
"58894_1",58894,1,"Theloderma rhododiscus","NT"
"58896_1",58896,1,"Pseudophilautus rus","NT"
"58897_1",58897,1,"Raorchestes sanctisilvaticus","CR"
"58898_1",58898,1,"Pseudophilautus sarasinorum","EN"
"58899_1",58899,1,"Philautus saueri","LC"
"58900_1",58900,1,"Pseudophilautus schmarda","EN"
"58901_1",58901,1,"Pseudophilautus semiruber","EN"
"58902_1",58902,1,"Raorchestes shillongensis","CR"
"58903_1",58903,1,"Raorchestes signatus","EN"
"58904_1",58904,1,"Pseudophilautus silus","EN"
"58905_1",58905,1,"Pseudophilautus simba","CR"
"58906_1",58906,1,"Philautus similipalensis","DD"
"58907_1",58907,1,"Philautus similis","DD"
"58908_1",58908,1,"Pseudophilautus sordidus","VU"
"58909_1",58909,1,"Raorchestes graminirupes","VU"
"58910_1",58910,1,"Pseudophilautus amboli","CR"
"58912_1",58912,1,"Raorchestes dubois","VU"
"58913_1",58913,1,"Raorchestes anili","LC"
"58914_1",58914,1,"Raorchestes munnarensis","CR"
"58916_1",58916,1,"Raorchestes ponmudi","CR"
"58917_1",58917,1,"Raorchestes bobingeri","VU"
"58919_1",58919,1,"Pseudophilautus stellatus","CR"
"58920_1",58920,1,"Pseudophilautus stictomerus","VU"
"58921_1",58921,1,"Philautus surdus","LC"
"58922_1",58922,1,"Philautus surrufus","NT"
"58923_1",58923,1,"Philautus tectus","LC"
"58925_1",58925,1,"Raorchestes terebrans","DD"
"58926_1",58926,1,"Raorchestes tinniens","EN"
"58927_1",58927,1,"Raorchestes travancoricus","EN"
"58928_1",58928,1,"Raorchestes tuberohumerus","DD"
"58929_1",58929,1,"Philautus tytthus","DD"
"58930_1",58930,1,"Philautus umbra","LC"
"58932_1",58932,1,"Philautus vermiculatus","LC"
"58933_1",58933,1,"Pseudophilautus silvaticus","EN"
"58934_1",58934,1,"Pseudophilautus viridis","EN"
"58935_1",58935,1,"Philautus vittiger","NT"
"58936_1",58936,1,"Philautus worcesteri","LC"
"58937_1",58937,1,"Pseudophilautus wynaadensis","EN"
"58940_1",58940,1,"Pseudophilautus zorro","VU"
"58941_1",58941,1,"Zhangixalus chenfui","LC"
"58942_1",58942,1,"Polypedates colletti","LC"
"58943_1",58943,1,"Polypedates cruciger","LC"
"58945_1",58945,1,"Zhangixalus dugritei","LC"
"58946_1",58946,1,"Taruga eques","EN"
"58947_1",58947,1,"Taruga fastigo","EN"
"58948_1",58948,1,"Zhangixalus feae","LC"
"58949_1",58949,1,"Rhacophorus gongshanensis","NT"
"58951_1",58951,1,"Zhangixalus hungfuensis","DD"
"58952_1",58952,1,"Polypedates insularis","EN"
"58953_1",58953,1,"Polypedates leucomystax","LC"
"58954_1",58954,1,"Taruga longinasus","EN"
"58955_1",58955,1,"Polypedates macrotis","LC"
"58956_1",58956,1,"Polypedates maculatus","LC"
"58957_1",58957,1,"Polypedates megacephalus","LC"
"58958_1",58958,1,"Polypedates mutus","LC"
"58959_1",58959,1,"Kurixalus naso","DD"
"58960_1",58960,1,"Zhangixalus nigropunctatus","LC"
"58961_1",58961,1,"Zhangixalus omeimontis","LC"
"58963_1",58963,1,"Polypedates pseudocruciger","LC"
"58964_1",58964,1,"Zhangixalus puerensis","DD"
"58965_1",58965,1,"Polypedates taeniatus","LC"
"58966_1",58966,1,"Zhangixalus yaoshanensis","NT"
"58967_1",58967,1,"Polypedates zed","DD"
"58969_1",58969,1,"Zhangixalus achantharrhena","LC"
"58972_1",58972,1,"Kurixalus appendiculatus","LC"
"58973_1",58973,1,"Zhangixalus arboreus","LC"
"58974_1",58974,1,"Zhangixalus arvalis","EN"
"58975_1",58975,1,"Zhangixalus aurantiventris","EN"
"58976_1",58976,1,"Kurixalus baliogaster","LC"
"58977_1",58977,1,"Rhacophorus baluensis","LC"
"58978_1",58978,1,"Rhacophorus barisani","LC"
"58979_1",58979,1,"Rhacophorus bifasciatus","LC"
"58980_1",58980,1,"Rhacophorus bimaculatus","LC"
"58981_1",58981,1,"Rhacophorus bipunctatus","LC"
"58982_1",58982,1,"Kurixalus bisacculus","LC"
"58983_1",58983,1,"Rhacophorus calcadensis","EN"
"58986_1",58986,1,"Rhacophorus cyanopunctatus","LC"
"58987_1",58987,1,"Zhangixalus dennysi","LC"
"58989_1",58989,1,"Zhangixalus duboisi","VU"
"58990_1",58990,1,"Zhangixalus dulitensis","LC"
"58991_1",58991,1,"Rhacophorus edentulus","LC"
"58993_1",58993,1,"Rhacophorus exechopygus","LC"
"58994_1",58994,1,"Rhacophorus fasciatus","LC"
"58996_1",58996,1,"Rhacophorus georgii","LC"
"58997_1",58997,1,"Rhacophorus harrissoni","LC"
"58998_1",58998,1,"Rhacophorus hoanglienensis","LC"
"58999_1",58999,1,"Feihyla kajau","LC"
"59000_1",59000,1,"Rhacophorus lateralis","EN"
"59001_1",59001,1,"Rhacophorus malabaricus","LC"
"59002_1",59002,1,"Rhacophorus margaritifer","LC"
"59003_1",59003,1,"Rhacophorus maximus","LC"
"59004_1",59004,1,"Rhacophorus modestus","LC"
"59005_1",59005,1,"Zhangixalus moltrechti","LC"
"59006_1",59006,1,"Rhacophorus monticola","VU"
"59008_1",59008,1,"Rhacophorus nigropalmatus","LC"
"59010_1",59010,1,"Rhacophorus orlovi","LC"
"59011_1",59011,1,"Zhangixalus owstoni","NT"
"59012_1",59012,1,"Rhacophorus pardalis","LC"
"59013_1",59013,1,"Rhacophorus poecilonotus","LC"
"59014_1",59014,1,"Zhangixalus prasinatus","NT"
"59015_1",59015,1,"Zhangixalus prominanus","LC"
"59016_1",59016,1,"Rhacophorus pseudomalabaricus","CR"
"59017_1",59017,1,"Rhacophorus reinwardtii","NT"
"59018_1",59018,1,"Rhacophorus rhyssocephalus","DD"
"59019_1",59019,1,"Rhacophorus robinsonii","LC"
"59020_1",59020,1,"Rhacophorus rufipes","LC"
"59021_1",59021,1,"Zhangixalus schlegelii","LC"
"59022_1",59022,1,"Zhangixalus taipeianus","VU"
"59023_1",59023,1,"Rhacophorus taronensis","DD"
"59024_1",59024,1,"Rhacophorus translineatus","DD"
"59025_1",59025,1,"Rhacophorus tuberculatus","DD"
"59026_1",59026,1,"Rhacophorus turpes","DD"
"59027_1",59027,1,"Ghatixalus variabilis","EN"
"59028_1",59028,1,"Rhacophorus verrucopus","NT"
"59029_1",59029,1,"Kurixalus verrucosus","LC"
"59031_1",59031,1,"Theloderma asperum","LC"
"59032_1",59032,1,"Theloderma bicolor","EN"
"59033_1",59033,1,"Theloderma corticale","LC"
"59034_1",59034,1,"Theloderma gordoni","LC"
"59035_1",59035,1,"Theloderma horridum","LC"
"59036_1",59036,1,"Theloderma kwangsiense","DD"
"59037_1",59037,1,"Theloderma leporosum","LC"
"59038_1",59038,1,"Theloderma phrynoderma","LC"
"59040_1",59040,1,"Rhinophrynus dorsalis","LC"
"59041_1",59041,1,"Scaphiopus couchii","LC"
"59042_1",59042,1,"Scaphiopus holbrookii","LC"
"59043_1",59043,1,"Scaphiopus hurterii","LC"
"59044_1",59044,1,"Spea bombifrons","LC"
"59045_1",59045,1,"Spea hammondii","NT"
"59046_1",59046,1,"Spea intermontana","LC"
"59047_1",59047,1,"Spea multiplicata","LC"
"59048_1",59048,1,"Sechellophryne pipilodryas","CR"
"59049_1",59049,1,"Ambystoma altamirani","EN"
"59050_1",59050,1,"Ambystoma amblycephalum","CR"
"59052_1",59052,1,"Ambystoma annulatum","LC"
"59053_1",59053,1,"Ambystoma barbouri","NT"
"59056_1",59056,1,"Ambystoma flavipiperatum","EN"
"59057_1",59057,1,"Ambystoma gracile","LC"
"59058_1",59058,1,"Ambystoma granulosum","EN"
"59059_1",59059,1,"Ambystoma jeffersonianum","LC"
"59060_1",59060,1,"Ambystoma laterale","LC"
"59061_1",59061,1,"Ambystoma leorae","CR"
"59062_1",59062,1,"Ambystoma mabeei","LC"
"59063_1",59063,1,"Ambystoma macrodactylum","LC"
"59064_1",59064,1,"Ambystoma maculatum","LC"
"59065_1",59065,1,"Ambystoma opacum","LC"
"59066_1",59066,1,"Ambystoma ordinarium","EN"
"59068_1",59068,1,"Ambystoma rosaceum","LC"
"59069_1",59069,1,"Ambystoma talpoideum","LC"
"59071_1",59071,1,"Ambystoma texanum","LC"
"59074_1",59074,1,"Amphiuma means","LC"
"59076_1",59076,1,"Amphiuma tridactylum","LC"
"59077_1",59077,1,"Cryptobranchus alleganiensis","NT"
"59078_1",59078,1,"Dicamptodon aterrimus","LC"
"59079_1",59079,1,"Dicamptodon copei","LC"
"59080_1",59080,1,"Dicamptodon ensatus","NT"
"59081_1",59081,1,"Dicamptodon tenebrosus","LC"
"59083_1",59083,1,"Batrachuperus karlschmidti","VU"
"59084_1",59084,1,"Batrachuperus londongensis","EN"
"59085_1",59085,1,"Batrachuperus pinchonii","VU"
"59089_1",59089,1,"Hynobius amjiensis","EN"
"59090_1",59090,1,"Hynobius arisanensis","EN"
"59092_1",59092,1,"Hynobius chinensis","DD"
"59093_1",59093,1,"Hynobius sonani","EN"
"59096_1",59096,1,"Hynobius lichenatus","LC"
"59099_1",59099,1,"Hynobius nigrescens","LC"
"59101_1",59101,1,"Hynobius retardatus","LC"
"59102_1",59102,1,"Hynobius formosanus","EN"
"59103_1",59103,1,"Hynobius tokyoensis","VU"
"59104_1",59104,1,"Hynobius tsuensis","NT"
"59105_1",59105,1,"Hynobius turkestanicus","DD"
"59106_1",59106,1,"Hynobius yiwuensis","LC"
"59110_1",59110,1,"Pseudohynobius puxiongensis","CR"
"59112_1",59112,1,"Liua shihi","LC"
"59113_1",59113,1,"Liua tsinpaensis","VU"
"59114_1",59114,1,"Salamandrella keyserlingii","LC"
"59115_1",59115,1,"Aneides ferreus","NT"
"59116_1",59116,1,"Aneides flavipunctatus","NT"
"59117_1",59117,1,"Aneides hardii","LC"
"59118_1",59118,1,"Aneides lugubris","LC"
"59119_1",59119,1,"Aneides vagrans","NT"
"59120_1",59120,1,"Batrachoseps attenuatus","LC"
"59121_1",59121,1,"Batrachoseps diabolicus","DD"
"59122_1",59122,1,"Batrachoseps gabrieli","DD"
"59123_1",59123,1,"Batrachoseps gavilanensis","LC"
"59124_1",59124,1,"Batrachoseps gregarius","LC"
"59125_1",59125,1,"Batrachoseps incognitus","DD"
"59126_1",59126,1,"Batrachoseps kawia","DD"
"59127_1",59127,1,"Batrachoseps luciae","LC"
"59128_1",59128,1,"Batrachoseps major","LC"
"59129_1",59129,1,"Batrachoseps minor","DD"
"59130_1",59130,1,"Batrachoseps nigriventris","LC"
"59131_1",59131,1,"Batrachoseps pacificus","LC"
"59132_1",59132,1,"Batrachoseps regius","VU"
"59133_1",59133,1,"Batrachoseps robustus","NT"
"59134_1",59134,1,"Batrachoseps wrighti","VU"
"59135_1",59135,1,"Bolitoglossa adspersa","NT"
"59136_1",59136,1,"Bolitoglossa alberchi","VU"
"59137_1",59137,1,"Bolitoglossa altamazonica","LC"
"59138_1",59138,1,"Bolitoglossa alvaradoi","VU"
"59139_1",59139,1,"Bolitoglossa anthracina","EN"
"59140_1",59140,1,"Bolitoglossa biseriata","LC"
"59141_1",59141,1,"Bolitoglossa borburata","VU"
"59142_1",59142,1,"Bolitoglossa capitana","CR"
"59143_1",59143,1,"Bolitoglossa carri","CR"
"59145_1",59145,1,"Bolitoglossa cerroensis","LC"
"59146_1",59146,1,"Bolitoglossa chica","CR"
"59147_1",59147,1,"Bolitoglossa colonnea","LC"
"59148_1",59148,1,"Bolitoglossa compacta","EN"
"59149_1",59149,1,"Bolitoglossa conanti","VU"
"59150_1",59150,1,"Bolitoglossa cuchumatana","EN"
"59151_1",59151,1,"Bolitoglossa cuna","EN"
"59152_1",59152,1,"Bolitoglossa decora","CR"
"59153_1",59153,1,"Bolitoglossa diaphora","EN"
"59154_1",59154,1,"Bolitoglossa digitigrada","DD"
"59155_1",59155,1,"Bolitoglossa diminuta","LC"
"59156_1",59156,1,"Bolitoglossa dofleini","NT"
"59157_1",59157,1,"Bolitoglossa dunni","EN"
"59158_1",59158,1,"Bolitoglossa engelhardti","EN"
"59159_1",59159,1,"Bolitoglossa epimela","DD"
"59160_1",59160,1,"Bolitoglossa equatoriana","LC"
"59161_1",59161,1,"Bolitoglossa flavimembris","EN"
"59162_1",59162,1,"Bolitoglossa flaviventris","EN"
"59163_1",59163,1,"Bolitoglossa franklini","VU"
"59164_1",59164,1,"Bolitoglossa gracilis","LC"
"59165_1",59165,1,"Bolitoglossa guaramacalensis","EN"
"59167_1",59167,1,"Bolitoglossa helmrichi","VU"
"59168_1",59168,1,"Bolitoglossa hermosa","LC"
"59169_1",59169,1,"Bolitoglossa hiemalis","VU"
"59170_1",59170,1,"Bolitoglossa hypacra","EN"
"59171_1",59171,1,"Bolitoglossa jacksoni","CR"
"59172_1",59172,1,"Bolitoglossa lignicolor","LC"
"59173_1",59173,1,"Bolitoglossa lincolni","NT"
"59174_1",59174,1,"Bolitoglossa longissima","CR"
"59175_1",59175,1,"Bolitoglossa lozanoi","LC"
"59176_1",59176,1,"Bolitoglossa macrinii","EN"
"59177_1",59177,1,"Bolitoglossa marmorea","EN"
"59178_1",59178,1,"Bolitoglossa medemi","LC"
"59180_1",59180,1,"Bolitoglossa mexicana","LC"
"59181_1",59181,1,"Bolitoglossa minutula","EN"
"59182_1",59182,1,"Bolitoglossa mombachoensis","VU"
"59184_1",59184,1,"Bolitoglossa mulleri","VU"
"59185_1",59185,1,"Bolitoglossa nicefori","LC"
"59186_1",59186,1,"Bolitoglossa nigrescens","DD"
"59187_1",59187,1,"Bolitoglossa oaxacensis","EN"
"59188_1",59188,1,"Bolitoglossa occidentalis","LC"
"59189_1",59189,1,"Bolitoglossa odonnelli","NT"
"59191_1",59191,1,"Bolitoglossa palmata","LC"
"59192_1",59192,1,"Bolitoglossa pandi","EN"
"59193_1",59193,1,"Bolitoglossa peruviana","DD"
"59194_1",59194,1,"Bolitoglossa pesrubra","LC"
"59195_1",59195,1,"Bolitoglossa phalarosoma","NT"
"59196_1",59196,1,"Bolitoglossa platydactyla","LC"
"59197_1",59197,1,"Bolitoglossa porrasorum","EN"
"59198_1",59198,1,"Bolitoglossa ramosi","NT"
"59199_1",59199,1,"Bolitoglossa riletti","EN"
"59200_1",59200,1,"Bolitoglossa robusta","VU"
"59203_1",59203,1,"Bolitoglossa salvinii","VU"
"59204_1",59204,1,"Bolitoglossa savagei","NT"
"59205_1",59205,1,"Bolitoglossa schizodactyla","LC"
"59206_1",59206,1,"Bolitoglossa silverstonei","DD"
"59207_1",59207,1,"Bolitoglossa sima","LC"
"59208_1",59208,1,"Bolitoglossa sooyorum","EN"
"59210_1",59210,1,"Bolitoglossa striatula","LC"
"59211_1",59211,1,"Bolitoglossa stuarti","VU"
"59212_1",59212,1,"Bolitoglossa subpalmata","LC"
"59213_1",59213,1,"Bolitoglossa synoria","CR"
"59214_1",59214,1,"Bolitoglossa taylori","EN"
"59215_1",59215,1,"Bolitoglossa vallecula","LC"
"59216_1",59216,1,"Bolitoglossa veracrucis","EN"
"59217_1",59217,1,"Bolitoglossa walkeri","NT"
"59218_1",59218,1,"Bolitoglossa yucatana","LC"
"59219_1",59219,1,"Bolitoglossa zapoteca","EN"
"59220_1",59220,1,"Bradytriton silus","EN"
"59221_1",59221,1,"Chiropterotriton arboreus","CR"
"59222_1",59222,1,"Chiropterotriton chiropterus","CR"
"59223_1",59223,1,"Chiropterotriton chondrostega","EN"
"59224_1",59224,1,"Chiropterotriton cracens","VU"
"59225_1",59225,1,"Chiropterotriton dimidiatus","VU"
"59226_1",59226,1,"Chiropterotriton lavae","CR"
"59227_1",59227,1,"Chiropterotriton magnipes","EN"
"59228_1",59228,1,"Chiropterotriton mosaueri","CR"
"59230_1",59230,1,"Chiropterotriton orculus","VU"
"59231_1",59231,1,"Chiropterotriton priscus","NT"
"59232_1",59232,1,"Chiropterotriton terrestris","CR"
"59233_1",59233,1,"Thorius adelos","NT"
"59234_1",59234,1,"Cryptotriton alvarezdeltoroi","EN"
"59237_1",59237,1,"Dendrotriton bromeliacius","CR"
"59238_1",59238,1,"Dendrotriton cuchumatanus","CR"
"59239_1",59239,1,"Dendrotriton megarhinus","VU"
"59240_1",59240,1,"Dendrotriton rabbi","CR"
"59241_1",59241,1,"Dendrotriton sanctibarbarus","CR"
"59242_1",59242,1,"Dendrotriton xolocalcae","VU"
"59243_1",59243,1,"Desmognathus aeneus","NT"
"59244_1",59244,1,"Desmognathus apalachicolae","LC"
"59245_1",59245,1,"Desmognathus auriculatus","LC"
"59247_1",59247,1,"Desmognathus carolinensis","LC"
"59248_1",59248,1,"Desmognathus folkertsi","DD"
"59249_1",59249,1,"Desmognathus fuscus","LC"
"59250_1",59250,1,"Desmognathus imitator","LC"
"59251_1",59251,1,"Desmognathus marmoratus","LC"
"59252_1",59252,1,"Desmognathus monticola","LC"
"59253_1",59253,1,"Desmognathus ochrophaeus","LC"
"59254_1",59254,1,"Desmognathus ocoee","LC"
"59255_1",59255,1,"Desmognathus orestes","LC"
"59256_1",59256,1,"Desmognathus quadramaculatus","LC"
"59257_1",59257,1,"Desmognathus santeetlah","LC"
"59258_1",59258,1,"Desmognathus welteri","LC"
"59259_1",59259,1,"Desmognathus wrighti","LC"
"59260_1",59260,1,"Ensatina eschscholtzii","LC"
"59261_1",59261,1,"Eurycea bislineata","LC"
"59264_1",59264,1,"Eurycea cirrigera","LC"
"59265_1",59265,1,"Eurycea guttolineata","LC"
"59266_1",59266,1,"Eurycea junaluska","VU"
"59268_1",59268,1,"Eurycea longicauda","LC"
"59269_1",59269,1,"Eurycea lucifuga","LC"
"59270_1",59270,1,"Eurycea multiplicata","LC"
"59274_1",59274,1,"Eurycea quadridigitata","LC"
"59277_1",59277,1,"Eurycea tynerensis","NT"
"59279_1",59279,1,"Eurycea wilderae","LC"
"59281_1",59281,1,"Gyrinophilus palleucus","VU"
"59282_1",59282,1,"Gyrinophilus porphyriticus","LC"
"59283_1",59283,1,"Gyrinophilus subterraneus","EN"
"59284_1",59284,1,"Eurycea wallacei","VU"
"59285_1",59285,1,"Hemidactylium scutatum","LC"
"59286_1",59286,1,"Hydromantes platycephalus","LC"
"59287_1",59287,1,"Ixalotriton niger","EN"
"59288_1",59288,1,"Ixalotriton parvus","CR"
"59289_1",59289,1,"Pseudoeurycea lineola","EN"
"59290_1",59290,1,"Pseudoeurycea orchimelas","EN"
"59291_1",59291,1,"Pseudoeurycea orchileucos","EN"
"59292_1",59292,1,"Nototriton abscondens","LC"
"59294_1",59294,1,"Nototriton gamezi","LC"
"59295_1",59295,1,"Nototriton guanacaste","LC"
"59296_1",59296,1,"Nototriton lignicola","EN"
"59297_1",59297,1,"Nototriton limnospectator","EN"
"59298_1",59298,1,"Nototriton major","EN"
"59299_1",59299,1,"Nototriton picadoi","LC"
"59300_1",59300,1,"Nototriton richardi","LC"
"59301_1",59301,1,"Nototriton saslaya","CR"
"59302_1",59302,1,"Nototriton stuarti","CR"
"59303_1",59303,1,"Nototriton tapanti","LC"
"59304_1",59304,1,"Nyctanolis pernix","VU"
"59305_1",59305,1,"Oedipina alfaroi","VU"
"59306_1",59306,1,"Oedipina alleni","LC"
"59307_1",59307,1,"Oedipina altura","DD"
"59308_1",59308,1,"Oedipina carablanca","EN"
"59309_1",59309,1,"Oedipina collaris","DD"
"59310_1",59310,1,"Oedipina complex","LC"
"59312_1",59312,1,"Oedipina elongata","LC"
"59314_1",59314,1,"Oedipina gracilis","EN"
"59315_1",59315,1,"Oedipina grandis","EN"
"59316_1",59316,1,"Oedipina ignea","EN"
"59317_1",59317,1,"Oedipina maritima","CR"
"59318_1",59318,1,"Oedipina pacificensis","LC"
"59319_1",59319,1,"Oedipina parvipes","LC"
"59320_1",59320,1,"Oedipina paucidentata","DD"
